index,Num,prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,label
31472,20230504오포060574A,GBMD,C,2023-05-04,2023-05-12,131.5415,7.6982,6.2995,F3,713.96,0
31480,20230503오포053563A,KCMD,L,2023-05-03,2023-06-01,130.8349,7.734,5.5888,F1,501.82,0
31486,20230629창하015284B,GGMD,K,2023-06-29,2023-08-04,398.3404,6.3247,6.7113,F3,2758.76,0
31497,20230516산천014252A,KCMD,K,2023-05-16,2023-05-26,128.3298,5.8821,5.8414,F3,508.37,0
31498,20230507오포061304A,JJBB,C,2023-05-07,2023-08-31,131.5639,7.3403,6.2058,F3,1786.81,1
31501,20230601창하019294A,KCMD,K,2023-06-01,2023-07-16,400.5662,6.2435,6.8887,F3,796.52,0
31508,20230521오포051383A,KCMD,L,2023-05-21,2024-01-24,130.7554,6.9906,6.4946,F1,496.11,0
31521,20230501수성038354C,JJBB,L,2023-05-01,2023-05-10,129.4512,6.7371,5.9865,F3,1790.88,0
31528,20230519창하021930B,KCMD,K,2023-05-19,2023-08-30,128.3846,6.3485,6.4418,F3,483.97,0
31551,20230402산천091449A,GBMD,Y,2023-04-02,2023-06-04,332.6125,6.9482,5.9394,F2,907.29,1
31552,20230604오포086464A,KCMD,Y,2023-06-04,2023-06-23,397.4701,6.0726,6.7606,F3,758.91,0
31555,20230526수성091651C,JJBB,Y,2023-05-26,2023-10-02,131.5367,5.8831,5.978,F2,1781.22,1
31556,20230419오포089082A,KCMD,Y,2023-04-19,2023-04-30,321.8667,5.6815,6.1457,F3,684.36,0
31566,20230405창하029155A,KCMD,P,2023-04-05,2023-05-09,306.341,5.6608,6.2932,F3,695.28,1
31575,20230626오포041757A,KCMD,L,2023-06-26,2023-07-06,400.2057,6.3031,6.7131,F1,761.02,0
31585,20230411창하079960B,GBMD,C,2023-04-11,2023-05-07,320.8283,6.0551,5.9704,F2,914.45,0
31598,20230628수성091508C,KCMD,Y,2023-06-28,2023-09-11,399.3556,6.2058,6.7787,F3,796.1,0
31600,20230425창하020139A,JJBB,K,2023-04-25,2023-06-25,317.8635,5.885,6.2412,F3,1967.42,1
31601,20230623창하026257A,KCMD,P,2023-06-23,2023-08-05,394.2233,6.1094,6.6632,F3,786.39,1
31616,20230618오포009636A,KCMD,K,2023-06-18,2023-06-27,396.7504,6.3142,6.6141,F3,760.12,0
31624,20230629수성004742C,GGMD,K,2023-06-29,2023-08-14,390.3864,6.3297,6.6981,F3,2700.71,0
31625,20230427산천098903A,GBMD,Y,2023-04-27,2023-06-30,314.2923,5.7205,6.2562,F3,887.03,0
31629,20230426수성070821C,JJBB,C,2023-04-26,2023-04-30,314.278,5.9368,5.5579,F3,1964.48,1
31634,20230605산천011054A,JJBB,K,2023-06-05,2023-06-24,397.6886,6.3254,6.6275,F3,2110.75,0
31639,20230606산천061368A,KCMD,C,2023-06-06,2023-07-30,396.9429,6.1467,6.586,F3,780.13,1
31647,20230418수성074846C,JJBB,C,2023-04-18,2023-05-22,321.6199,6.883,6.312,F2,1985.73,0
31653,20230624창하061027B,GBMD,C,2023-06-24,2023-08-21,403.1024,6.21,6.8123,F2,1004.39,1
31655,20230421산천072270A,KCMD,C,2023-04-21,2023-07-05,320.7679,6.9315,5.6814,F2,703.55,1
31656,20230606오포053947A,GBMD,L,2023-06-06,2023-06-23,403.356,6.2081,6.8647,F3,987.28,0
31658,20230627산천086160A,GBMD,Y,2023-06-27,2023-08-01,395.6161,6.0963,6.68,F2,967.64,1
31663,20230626산천095929A,KCMD,Y,2023-06-26,2023-07-24,399.6862,6.3672,7.1286,F2,775.73,0
31667,20230502산천002153A,KCMD,K,2023-05-02,2023-08-20,129.2331,6.5255,5.5623,F3,502.59,1
31670,20230501산천090942A,GBMD,Y,2023-05-01,2023-05-25,131.5395,7.3968,5.752,F2,710.89,0
31673,20230513오포095825A,KCMD,Y,2023-05-13,2023-08-14,131.5263,6.9219,6.0516,F3,499.59,1
31692,20230620오포095509A,GGMD,Y,2023-06-20,2023-09-02,400.6893,6.4141,6.6465,F3,2824.59,1
31703,20230510산천019776A,KCMD,K,2023-05-10,2023-06-26,127.0966,5.6302,6.1945,F3,511.76,1
31705,20230618수성004424C,KCMD,K,2023-06-18,2023-08-23,402.0683,6.4353,6.8131,F3,789.16,0
31707,20230422창하057754B,KCMD,L,2023-04-22,2023-05-09,320.0742,7.6785,5.7335,F3,668.49,0
31709,20230512오포019778A,GBMD,K,2023-05-12,2023-06-12,127.8191,6.1425,6.0302,F3,716.42,0
31711,20230522창하029342A,JJBB,P,2023-05-22,2023-07-17,0.0,5.6555,6.1547,F3,1791.46,0
31721,20230521오포083272A,KCMD,C,2023-05-21,2023-05-23,131.5182,6.6075,5.8441,F3,497.02,0
31728,20230613수성042326C,GGMD,L,2023-06-13,2023-10-07,406.4717,6.1731,6.8718,F3,2713.77,0
31730,20230621오포004713A,KCMD,K,2023-06-21,2023-07-09,394.4851,6.3691,6.8476,F3,760.21,0
31750,20230407산천094463A,KCMD,Y,2023-04-07,2023-05-07,322.525,5.8665,6.1326,F3,701.36,0
31759,20230505오포092380A,KCMD,Y,2023-05-05,2023-07-12,131.5429,7.9949,6.3376,F3,495.95,0
31778,20230629수성068399C,KCMD,C,2023-06-29,2023-08-12,396.3217,6.4091,6.8718,F3,782.85,0
31781,20230526수성078885C,KCMD,C,2023-05-26,2023-06-14,131.5472,6.4807,6.879,F2,520.7,0
31802,20230607수성058661C,KCMD,L,2023-06-07,2023-06-14,388.6733,6.2602,6.6727,F3,780.53,1
31816,20230429수성010004C,KCMD,K,2023-04-29,2023-06-26,327.4872,5.8366,5.9926,F3,712.3,1
31819,20230511산천037763A,JJBB,L,2023-05-11,2023-08-07,127.6422,7.0129,5.9302,F3,1832.43,0
31821,20230404수성039225C,JJBB,L,2023-04-04,2023-04-13,314.8592,7.1779,6.0232,F3,1979.04,0
31822,20230515수성057880C,JJBB,L,2023-05-15,2023-05-21,130.8453,7.6869,6.1342,F3,1787.39,0
31823,20230413산천033203A,KCMD,L,2023-04-13,2023-05-19,320.3995,5.8566,6.3065,F3,702.23,0
31826,20230525오포015231A,GBMD,K,2023-05-25,2023-08-06,127.586,5.971,5.9813,F3,712.43,0
31831,20230516수성011922C,GGMD,K,2023-05-16,2023-06-07,129.1548,6.3612,7.1318,F3,2442.22,0
31836,20230616창하002693A,KCMD,K,2023-06-16,2023-08-14,397.6353,6.4219,6.8694,F3,791.5,0
31843,20230402오포090530A,KCMD,Y,2023-04-02,2023-06-05,329.1303,5.8313,6.2257,F3,697.29,0
31845,20230514산천097293A,KCMD,Y,2023-05-14,2023-07-02,131.5364,6.8913,6.2105,F2,514.99,1
31846,20230419오포034189A,JJBB,L,2023-04-19,2023-05-07,321.3254,6.7393,6.8811,F3,1986.28,0
31852,20230419수성024004C,JJBB,K,2023-04-19,2023-09-15,324.4285,7.0075,6.1873,F2,1986.85,0
31860,20230410창하067033B,KCMD,C,2023-04-10,2023-06-22,325.4419,6.7169,5.9082,F3,680.99,0
31870,20230403창하013943A,KCMD,K,2023-04-03,2023-05-15,324.1494,5.9778,6.0405,F3,719.04,0
31875,20230608창하005179B,GBMD,K,2023-06-08,2023-08-20,393.4393,6.4028,6.7248,F3,984.63,0
31880,20230410창하076500B,GBMD,C,2023-04-10,2023-04-21,319.9877,6.2223,6.0197,F3,907.62,0
31881,20230421수성074783C,GGMD,C,2023-04-21,2023-08-10,322.2265,5.7928,6.0723,F3,2629.09,0
31883,20230626오포026620A,KCMD,P,2023-06-26,2023-07-17,391.7075,6.3012,6.7615,F3,756.56,0
31889,20230505산천089765A,KCMD,Y,2023-05-05,2023-05-19,131.5454,7.1417,6.1054,F3,504.92,1
31890,20230422산천027655A,KCMD,P,2023-04-22,2023-04-26,325.7928,5.5452,5.6806,F2,701.45,0
31891,20230529창하079970B,GGMD,C,2023-05-29,2023-06-28,131.5869,5.8123,5.9501,F3,2491.79,0
31896,20230625수성031718C,KCMD,L,2023-06-25,2023-07-06,396.9412,6.5584,6.8875,F3,781.2,0
31897,20230513오포068863A,GBMD,C,2023-05-13,2023-08-07,131.5635,5.586,5.9687,F3,713.88,0
31898,20230425산천024157A,JJBB,K,2023-04-25,2023-05-12,313.9472,6.0156,5.6331,F3,2006.4,0
31899,20230514수성079601C,KCMD,C,2023-05-14,2023-05-16,131.5668,5.8858,6.0798,F3,510.93,0
31910,20230519창하033502A,GBMD,L,2023-05-19,2023-06-07,129.7596,7.4205,6.0286,F3,722.47,1
31918,20230413오포038386A,JJBB,L,2023-04-13,2023-04-16,324.3196,5.9616,6.1017,F2,1980.14,0
31921,20230519수성004631C,KCMD,K,2023-05-19,2023-07-02,127.9765,5.7947,6.6168,F3,510.72,0
31923,20230405산천024299A,KCMD,K,2023-04-05,2023-05-13,317.3261,6.2643,6.2441,F2,693.64,0
31926,20230605창하008218A,KCMD,K,2023-06-05,2023-07-10,397.9577,6.4937,6.7639,F3,796.5,0
31932,20230529오포066831A,KCMD,C,2023-05-29,2023-12-17,131.4875,6.2933,6.6819,F2,495.91,0
31933,20230514산천025349A,JJBB,P,2023-05-14,2023-05-23,0.0,5.8334,6.0553,F2,1831.53,0
31954,20230423오포021746A,KCMD,K,2023-04-23,2023-07-25,319.2041,5.8133,6.0361,F3,681.23,0
31957,20230411산천064905A,GBMD,C,2023-04-11,2023-05-18,326.9352,5.9133,6.2493,F3,902.4,0
31958,20230406창하071432A,KCMD,C,2023-04-06,2023-04-25,327.8442,6.1293,5.8883,F1,714.86,0
31966,20230628수성006370C,GBMD,K,2023-06-28,2023-12-11,391.7525,6.2983,6.6317,F3,1056.25,1
31968,20230416창하033893B,KCMD,L,2023-04-16,2023-05-03,319.7594,5.696,6.113,F2,670.07,0
31973,20230528수성088512B,GBMD,Y,2023-05-28,2023-08-06,131.5575,5.8668,6.1568,F2,789.04,0
31976,20230419오포072282A,GBMD,C,2023-04-19,2023-05-30,320.7928,6.353,5.9518,F3,890.97,0
31980,20230402수성011258C,JJBB,K,2023-04-02,2023-04-03,318.9295,5.9317,6.4839,F3,1974.71,0
31982,20230611산천068305A,KCMD,C,2023-06-11,2023-09-06,397.6011,6.507,6.8252,F3,774.0,0
31987,20230509창하082433A,KCMD,C,2023-05-09,2023-06-03,131.5874,6.9544,6.2591,F3,530.37,0
31996,20230422창하034382A,KCMD,L,2023-04-22,2023-07-01,316.7226,5.7546,6.1013,F2,713.46,0
32001,20230429오포057769A,KCMD,L,2023-04-29,2024-01-09,322.3587,7.0977,6.4752,F1,699.48,0
32003,20230428수성086437C,JJBB,Y,2023-04-28,2023-06-15,324.4441,6.8842,5.9337,F3,1984.31,0
32006,20230624오포094994A,KCMD,Y,2023-06-24,2023-07-03,391.7759,6.1379,6.5074,F3,760.84,1
32007,20230406오포087084A,GBMD,Y,2023-04-06,2023-04-21,320.7915,5.8286,6.1997,F2,906.6,0
32016,20230619산천006228A,GBMD,K,2023-06-19,2023-10-02,395.0968,6.6009,6.7139,F3,970.61,1
32018,20230510창하070784B,GBMD,C,2023-05-10,2023-12-19,131.5223,6.689,5.7707,F3,729.22,0
32021,20230615산천042784A,KCMD,L,2023-06-15,2023-08-10,393.0631,6.1693,6.9089,F1,777.44,0
32026,20230613산천003488A,JJBB,K,2023-06-13,2023-08-05,398.8586,6.3128,6.7843,F3,2102.25,0
32031,20230612창하082049A,GBMD,C,2023-06-12,2023-08-26,401.5727,6.3607,6.7359,F2,996.09,1
32043,20230421오포080525A,KCMD,C,2023-04-21,2023-05-01,317.878,6.8737,5.8649,F3,688.97,0
32049,20230525창하075528A,KCMD,C,2023-05-25,2023-06-24,131.5261,6.0113,6.2652,F2,526.64,0
32060,20230626산천026231A,KCMD,P,2023-06-26,2023-06-28,390.4693,6.1603,6.9732,F2,767.27,0
32069,20230627창하023795A,GBMD,K,2023-06-27,2023-08-29,396.8061,6.3392,6.9216,F2,988.53,0
32082,20230426창하053407B,KCMD,L,2023-04-26,2023-05-12,326.7931,5.6904,6.4882,F1,677.95,0
32083,20230422오포006268A,KCMD,K,2023-04-22,2023-05-16,328.3522,5.8764,6.3297,F3,697.13,0
32088,20230502수성058061C,JJBB,L,2023-05-02,2023-07-09,130.59,6.0842,6.2598,F1,1786.07,0
32092,20230417산천068907A,JJBB,C,2023-04-17,2023-05-06,313.6729,6.9882,5.7019,F3,2021.95,0
32093,20230615오포005195A,KCMD,K,2023-06-15,2023-07-11,395.5486,6.5749,6.7555,F3,762.71,1
32097,20230612수성026397C,GBMD,P,2023-06-12,2023-07-24,402.7098,6.1899,6.9729,F3,1074.9,1
32101,20230526오포068875A,KCMD,C,2023-05-26,2023-06-11,131.4969,7.6464,6.1169,F2,496.5,0
32112,20230415창하056033B,KCMD,L,2023-04-15,2023-06-17,323.3298,6.1463,5.9411,F3,681.53,0
32113,20230406오포069945A,KCMD,C,2023-04-06,2023-06-16,319.1643,7.1008,6.4026,F1,685.29,0
32115,20230518창하011979A,KCMD,K,2023-05-18,2023-06-30,127.8444,6.9274,5.6921,F3,528.98,0
32117,20230529수성095199C,KCMD,Y,2023-05-29,2023-06-20,131.5536,7.0583,6.522,F3,520.89,0
32123,20230622수성008336C,KCMD,K,2023-06-22,2023-07-10,394.6713,6.2574,6.6165,F3,781.44,0
32125,20230412산천089374A,KCMD,Y,2023-04-12,2023-07-21,323.0487,5.8117,6.6042,F3,694.68,0
32130,20230519수성023479C,JJBB,K,2023-05-19,2023-08-21,128.5272,5.7417,6.0824,F3,1785.51,1
32152,20230416수성058509C,KCMD,L,2023-04-16,2023-05-25,317.4813,7.4657,6.3254,F3,698.02,1
32154,20230610수성098908C,JJBB,Y,2023-06-10,2023-11-14,397.9147,6.3611,6.8545,F3,2049.41,1
32157,20230618창하077095A,JJBB,C,2023-06-18,2023-06-29,403.7442,6.1558,6.6982,F3,2053.93,0
32161,20230426오포075112A,KCMD,C,2023-04-26,2023-04-27,331.3474,5.7552,5.9675,F3,699.62,0
32167,20230516오포079400A,KCMD,C,2023-05-16,2023-05-29,131.5198,6.7432,5.9213,F3,494.79,0
32172,20230620산천062157A,KCMD,C,2023-06-20,2023-06-27,389.8595,6.2812,6.9896,F2,769.39,0
32174,20230516산천096938A,KCMD,Y,2023-05-16,2023-07-25,131.523,7.6209,6.1849,F3,514.94,0
32182,20230523산천024426A,KCMD,K,2023-05-23,2023-10-03,129.2651,6.3463,6.1559,F3,506.76,0
32184,20230623산천071788A,GBMD,C,2023-06-23,2023-06-30,401.6764,6.5058,6.8438,F3,967.59,0
32196,20230527창하056309A,KCMD,L,2023-05-27,2023-12-03,130.5085,6.0698,5.5229,F1,525.39,1
32201,20230524수성006902C,KCMD,K,2023-05-24,2023-06-27,128.5189,5.7365,5.9129,F3,516.92,0
32214,20230408오포016743A,KCMD,K,2023-04-08,2023-06-22,317.105,5.8481,5.4873,F3,676.68,0
32217,20230426오포073648A,JJBB,C,2023-04-26,2023-07-07,329.7439,7.855,6.087,F3,1992.79,1
32220,20230428산천018465A,KCMD,K,2023-04-28,2023-06-22,330.4321,6.9216,5.4558,F3,709.2,0
32222,20230522오포030584A,KCMD,L,2023-05-22,2023-06-19,127.6109,5.574,6.1034,F3,493.58,0
32230,20230528창하022693B,KCMD,K,2023-05-28,2023-08-09,128.2466,6.209,5.5355,F3,487.52,0
32232,20230516수성056352C,JJBB,L,2023-05-16,2023-06-14,130.8526,7.7003,6.0579,F3,1785.56,0
32245,20230511산천055863A,GBMD,L,2023-05-11,2024-02-09,130.0981,5.5487,6.4245,F1,710.8,1
32247,20230622창하012647B,KCMD,K,2023-06-22,2023-06-29,403.3193,6.3003,6.6825,F3,765.17,1
32252,20230403산천086897A,KCMD,Y,2023-04-03,2023-07-08,320.7754,5.7822,6.5379,F3,700.82,1
32254,20230407창하089721A,GBMD,Y,2023-04-07,2023-04-23,317.4127,6.6956,5.6552,F2,912.19,0
32262,20230422창하059814B,KCMD,L,2023-04-22,2023-08-16,328.9458,6.644,6.0058,F1,687.65,1
32263,20230520창하056653B,KCMD,L,2023-05-20,2023-05-26,131.1592,6.94,5.9999,F3,485.97,0
32264,20230513산천048729A,JJBB,L,2023-05-13,2023-05-27,130.5273,5.5754,6.0223,F3,1844.39,0
32265,20230518창하027829A,GBMD,P,2023-05-18,2023-10-22,128.6738,6.4118,5.735,F2,726.99,0
32272,20230603오포026612A,KCMD,P,2023-06-03,2023-06-19,393.7742,6.5277,6.8945,F2,752.85,1
32275,20230518오포086582A,JJBB,Y,2023-05-18,2023-07-13,131.5516,5.6414,6.1007,F3,1794.25,0
32284,20230618수성096417C,JJBB,Y,2023-06-18,2023-07-10,406.7681,6.2842,6.7286,F3,2056.18,1
32293,20230616창하018362B,GBMD,K,2023-06-16,2023-06-17,393.1278,6.3018,6.7692,F3,984.66,0
32298,20230521창하049321B,KCMD,L,2023-05-21,2023-06-15,131.6784,5.9233,6.2751,F1,490.32,0
32299,20230402창하023882A,KCMD,K,2023-04-02,2023-05-22,319.4355,6.8625,6.0984,F3,715.02,0
32307,20230524오포001033A,KCMD,K,2023-05-24,2023-06-21,129.3352,6.0044,5.4276,F3,492.32,0
32312,20230411창하060899B,GBMD,C,2023-04-11,2023-06-21,324.3174,7.338,6.0766,F3,921.32,1
32316,20230416오포031038A,KCMD,L,2023-04-16,2023-05-15,321.8601,7.0239,6.0643,F3,686.07,0
32317,20230428오포023374A,GBMD,K,2023-04-28,2023-07-21,320.1858,7.2961,5.9634,F2,895.09,0
32320,20230404오포001598A,JJBB,K,2023-04-04,2023-04-10,316.8208,6.8455,6.3247,F3,1969.12,0
32323,20230401오포078905A,KCMD,C,2023-04-01,2023-06-11,321.4437,5.8945,6.1183,F3,681.75,0
32327,20230529창하018985A,KCMD,K,2023-05-29,2023-06-30,127.1749,5.8505,5.9235,F3,528.84,0
32328,20230607오포040051A,KCMD,L,2023-06-07,2023-06-26,401.5787,6.3824,6.8833,F3,765.69,0
32330,20230609수성053276C,JJBB,L,2023-06-09,2023-06-18,391.5796,6.308,6.8633,F3,2045.62,0
32332,20230409창하039965B,GGMD,L,2023-04-09,2023-04-26,317.8813,5.6894,6.2474,F3,2671.59,1
32334,20230422오포029916A,KCMD,P,2023-04-22,2023-04-29,335.6341,6.8376,5.9935,F3,700.1,0
32335,20230528창하069426B,GGMD,C,2023-05-28,2023-10-01,131.5237,6.9764,5.6874,F1,2495.58,0
32345,20230604오포052226A,KCMD,L,2023-06-04,2023-07-13,400.8772,6.2966,6.8018,F1,769.68,0
32347,20230512오포016511A,KCMD,K,2023-05-12,2023-08-02,128.6059,5.9482,5.6756,F2,499.48,0
32352,20230503수성053133C,JJBB,L,2023-05-03,2023-05-20,130.0902,5.7145,6.415,F3,1781.82,0
32353,20230610수성045858C,JJBB,L,2023-06-10,2023-06-12,397.1003,6.5756,6.8605,F3,2051.24,0
32355,20230627오포061836A,JJBB,C,2023-06-27,2023-07-08,400.1274,6.3663,6.9168,F3,2049.79,1
32363,20230611산천044316A,GBMD,L,2023-06-11,2023-08-03,399.3095,6.2515,6.6466,F1,972.39,0
32369,20230618산천088099A,KCMD,Y,2023-06-18,2023-10-26,405.0649,6.3543,6.7703,F3,774.18,0
32371,20230608오포045074A,KCMD,L,2023-06-08,2023-07-19,395.9461,6.2531,6.7725,F1,756.37,0
32373,20230615산천098005A,KCMD,Y,2023-06-15,2023-08-11,400.2595,6.2338,6.7649,F2,784.94,0
32376,20230411오포010861A,KCMD,K,2023-04-11,2023-04-25,330.0236,6.033,6.3266,F3,700.76,0
32383,20230603산천096523A,KCMD,Y,2023-06-03,2023-06-24,390.314,6.2303,6.9555,F3,764.49,0
32391,20230506창하045576A,KCMD,L,2023-05-06,2023-05-15,130.3899,7.5129,5.9614,F3,517.61,0
32402,20230429창하071946A,GBMD,C,2023-04-29,2023-05-29,326.6661,5.8517,5.9638,F2,912.52,0
32408,20230607산천061894A,KCMD,C,2023-06-07,2023-07-25,397.6875,6.1039,6.7685,F3,782.48,0
32409,20230421산천084171A,KCMD,C,2023-04-21,2023-06-09,329.7036,6.1418,6.2063,F3,701.97,0
32413,20230408오포070618A,KCMD,C,2023-04-08,2023-08-24,332.9852,5.559,6.3012,F3,701.82,0
32419,20230406수성086828C,GBMD,Y,2023-04-06,2023-06-29,312.6833,6.6483,5.5214,F3,983.45,0
32427,20230623산천005373A,KCMD,K,2023-06-23,2023-06-30,397.1328,6.4176,6.6342,F3,773.72,0
32430,20230603수성067309C,KCMD,C,2023-06-03,2023-07-14,401.9827,6.0535,6.528,F2,802.18,1
32439,20230425수성024014C,JJBB,K,2023-04-25,2023-07-01,322.3766,5.3888,6.4725,F2,1973.27,0
32441,20230504창하040833B,GGMD,L,2023-05-04,2023-09-14,130.1343,6.0884,6.3253,F1,2493.91,0
32443,20230629수성086329C,KCMD,Y,2023-06-29,2023-09-10,405.4122,6.3707,6.7103,F2,795.44,1
32449,20230422창하016487A,JJBB,K,2023-04-22,2024-02-20,322.5348,5.9763,5.8801,F3,1984.42,1
32450,20230407창하083983B,KCMD,C,2023-04-07,2023-10-15,332.83,6.3446,6.5148,F2,691.24,1
32463,20230515오포002612A,KCMD,K,2023-05-15,2023-05-31,128.892,6.6882,6.2828,F3,488.33,0
32464,20230401수성007614C,JJBB,K,2023-04-01,2023-05-21,315.8006,6.4078,6.7114,F3,1973.83,0
32467,20230606산천012921A,KCMD,K,2023-06-06,2023-07-10,400.0705,6.5061,6.7149,F3,780.32,1
32471,20230605산천009409A,KCMD,K,2023-06-05,2023-06-27,396.1979,6.2951,6.8106,F3,773.34,0
32479,20230409창하017879B,KCMD,K,2023-04-09,2023-04-25,322.3648,6.181,5.7355,F3,671.63,0
32482,20230429창하055331A,KCMD,L,2023-04-29,2023-11-03,319.2219,5.9465,6.9085,F1,711.56,0
32496,20230504오포093043A,GBMD,Y,2023-05-04,2023-06-26,131.5635,8.0004,6.3195,F2,713.56,0
32510,20230418수성083835C,KCMD,C,2023-04-18,2023-05-24,321.8058,5.9561,5.5599,F3,703.53,1
32528,20230412수성073495C,KCMD,C,2023-04-12,2023-10-30,322.4928,5.9574,6.6172,F3,705.91,1
32535,20230414오포058961A,KCMD,L,2023-04-14,2023-04-26,332.6524,5.7164,6.2402,F3,692.22,1
32536,20230405수성027475C,JJBB,P,2023-04-05,2023-04-29,319.3407,6.1579,6.3922,F3,1972.16,1
32551,20230520창하073346A,KCMD,C,2023-05-20,2023-06-03,131.5549,5.6202,5.6836,F2,517.44,1
32556,20230604창하074364B,GGMD,C,2023-06-04,2023-06-30,406.5823,6.312,6.6786,F3,2770.36,0
32559,20230508창하003419B,GBMD,K,2023-05-08,2023-06-08,127.2174,5.9451,5.7041,F3,716.55,0
32562,20230611수성098169C,KCMD,Y,2023-06-11,2023-06-18,395.8787,6.29,6.8107,F3,791.84,0
32563,20230609수성003020C,JJBB,K,2023-06-09,2023-06-17,398.8278,6.4722,6.6134,F3,2055.09,0
32567,20230522산천016162A,GBMD,K,2023-05-22,2023-07-07,128.165,5.7008,6.4227,F3,705.08,0
32574,20230506오포002645A,GBMD,K,2023-05-06,2023-11-06,128.7592,6.8483,5.3653,F3,707.05,1
32580,20230618산천098879A,JJBB,Y,2023-06-18,2023-07-29,397.623,6.5305,6.88,F3,2095.88,1
32581,20230605산천096582A,GBMD,Y,2023-06-05,2023-07-26,399.1018,6.3514,6.9365,F3,979.26,0
32583,20230427산천077847A,JJBB,C,2023-04-27,2023-06-15,319.4504,5.8793,5.8056,F2,2024.86,0
32584,20230617산천086961A,KCMD,Y,2023-06-17,2023-08-30,392.8984,6.1352,6.8277,F3,779.35,1
32591,20230402오포041828A,KCMD,L,2023-04-02,2023-09-08,328.2278,6.8718,5.825,F1,696.8,0
32596,20230527창하010032A,KCMD,K,2023-05-27,2023-09-22,129.6003,6.0668,6.345,F3,527.84,0
32598,20230606오포013013A,KCMD,K,2023-06-06,2023-06-10,393.5273,5.9171,6.7945,F3,753.92,0
32602,20230429오포007731A,KCMD,K,2023-04-29,2023-05-02,327.9772,7.8365,5.7702,F3,689.94,0
32606,20230423오포033508A,JJBB,L,2023-04-23,2023-04-24,317.4251,5.7768,6.4453,F3,1975.46,0
32624,20230425창하091688A,KCMD,Y,2023-04-25,2023-11-10,319.0089,6.7745,5.8517,F3,716.8,0
32626,20230508수성084948C,GGMD,C,2023-05-08,2023-07-06,131.503,6.7358,6.0879,F3,2436.61,1
32634,20230417창하080647B,KCMD,C,2023-04-17,2023-05-26,332.8482,6.1205,5.6025,F3,690.42,0
32635,20230403산천045191A,GBMD,L,2023-04-03,2023-04-28,313.1294,7.9916,5.7124,F1,896.87,0
32649,20230515산천013656A,JJBB,K,2023-05-15,2023-06-30,127.8021,7.0714,6.466,F3,1835.44,0
32651,20230501산천029134A,KCMD,P,2023-05-01,2023-12-07,128.5056,6.7005,5.6456,F3,508.87,1
32658,20230428창하003991B,GGMD,K,2023-04-28,2023-05-22,309.2676,6.1131,6.0841,F3,2672.07,0
32694,20230424수성054337C,GGMD,L,2023-04-24,2023-10-11,321.6516,7.132,5.9504,F1,2626.66,1
32696,20230418오포026226A,JJBB,P,2023-04-18,2023-08-06,328.8222,6.9019,5.7214,F2,1991.16,0
32698,20230423산천004746A,KCMD,K,2023-04-23,2023-05-17,311.6447,6.3824,5.7093,F3,701.77,0
32703,20230504창하085462A,GBMD,Y,2023-05-04,2023-06-07,131.5668,5.7164,5.3531,F3,721.74,0
32711,20230518산천068942A,KCMD,C,2023-05-18,2023-06-01,131.5707,6.272,6.6759,F3,508.44,0
32720,20230521창하020341B,KCMD,K,2023-05-21,2023-06-16,128.6277,7.8533,6.0833,F3,492.28,0
32726,20230406수성069818C,JJBB,C,2023-04-06,2023-05-25,314.5256,7.2087,5.6137,F2,1969.96,0
32728,20230506수성027701C,KCMD,P,2023-05-06,2023-05-10,128.9246,5.5898,6.1021,F3,516.01,0
32733,20230402산천082525A,KCMD,C,2023-04-02,2023-04-17,322.2736,7.2268,6.0485,F2,700.72,0
32737,20230422수성011618C,KCMD,K,2023-04-22,2023-05-31,326.2731,7.7287,6.2836,F3,714.8,0
32745,20230522산천082599A,KCMD,C,2023-05-22,2023-09-24,131.5555,5.9726,6.3869,F3,502.46,0
32762,20230414산천073089A,KCMD,C,2023-04-14,2023-04-21,320.7215,5.6562,6.0787,F3,690.16,1
32764,20230418수성068300C,KCMD,C,2023-04-18,2023-05-23,324.3386,5.8609,6.6472,F3,706.34,1
32766,20230506오포044502A,KCMD,L,2023-05-06,2023-05-18,130.8505,6.9964,6.2488,F1,490.57,0
32769,20230609산천026430A,KCMD,P,2023-06-09,2023-06-23,396.3698,6.4905,7.0041,F3,773.86,0
32779,20230615수성013019C,GBMD,K,2023-06-15,2023-08-26,397.6195,6.1957,6.7896,F3,1069.11,1
32781,20230525산천077005A,KCMD,C,2023-05-25,2023-08-24,131.5237,6.5439,6.6036,F2,512.79,0
32784,20230404창하055517A,KCMD,L,2023-04-04,2023-04-23,315.7463,5.9151,5.9539,F3,704.39,1
32786,20230604산천043527A,JJBB,L,2023-06-04,2023-07-22,399.1126,6.1877,6.9606,F3,2105.62,0
32792,20230408오포069366A,JJBB,C,2023-04-08,2023-08-04,327.5883,5.5343,6.0842,F2,1981.68,0
32793,20230424산천061622A,KCMD,C,2023-04-24,2023-05-25,325.4831,5.9161,5.9103,F3,695.58,0
32800,20230502산천025443A,KCMD,P,2023-05-02,2023-08-31,129.1604,6.4209,6.0991,F3,512.15,0
32808,20230615창하044823B,KCMD,L,2023-06-15,2023-06-20,396.6907,6.1039,6.6128,F3,756.07,0
32821,20230419수성075530C,KCMD,C,2023-04-19,2023-05-30,319.8209,6.1595,6.7736,F2,705.28,0
